ASX Code,Dividends,Date
OPY,0.11,9/08/2018
OPY,0.11,10/05/2018
OPY,0.11,9/02/2018
OPY,0.11,9/11/2017
OPY,0.11,9/08/2017
OPY,0.11,10/05/2017
OPY,0.11,8/02/2017
OPY,0.11,8/11/2016
OPY,0.11,10/08/2016
OPY,0.11,11/05/2016
OPY,0.11,10/02/2016
OPY,0.11,11/11/2015
OPY,0.11,10/11/2015
OPY,0.11,12/08/2015
OPY,0.11,13/05/2015
OPY,0.11,11/02/2015
OPY,0.11,12/11/2014
OPY,0.11,13/08/2014
PLT,0.15,19/02/2020
PLT,0.15,19/11/2019
PLT,0.15,19/08/2019
PLT,0.15,17/05/2019
PLT,0.15,19/02/2019
PLT,0.15,19/11/2018
PLT,0.15,17/08/2018
PLT,0.15,17/05/2018
PLT,0.15,16/02/2018
PLT,0.15,17/11/2017
PLT,0.15,16/08/2017
PLT,0.15,17/05/2017
PLT,0.15,16/02/2017
PLT,0.15,16/11/2016
PLT,0.15,17/08/2016
PLT,0.15,18/05/2016
PLT,0.15,17/02/2016
PLT,0.15,18/11/2015
PLT,0.15,18/08/2015
PLT,0.15,18/05/2015
PLT,0.15,18/02/2015
PLT,0.15,18/11/2014
PLT,0.15,18/08/2014
PNM,0.39,25/04/2024
PNM,0.39,1/02/2024
PNM,0.37,26/10/2023
PNM,0.37,10/08/2023
PNM,0.37,27/04/2023
PNM,0.37,2/02/2023
PNM,0.35,26/10/2022
PNM,0.35,16/08/2022
PNM,0.35,28/04/2022
PNM,0.35,11/02/2022
PNM,0.3275,29/10/2021
PNM,0.33,5/08/2021
PNM,0.33,29/04/2021
PNM,0.33,2/02/2021
PNM,0.31,30/10/2020
PNM,0.31,6/08/2020
PNM,0.31,30/04/2020
PNM,0.31,31/01/2020
PNM,0.29,31/10/2019
PNM,0.29,5/08/2019
PNM,0.29,1/05/2019
PNM,0.29,31/01/2019
PNM,0.27,1/11/2018
PNM,0.27,3/08/2018
PNM,0.27,1/05/2018
PNM,0.27,17/01/2018
PNM,0.24,27/10/2017
PNM,0.24,3/08/2017
PNM,0.24,27/04/2017
PNM,0.24,19/01/2017
PNM,0.22,27/10/2016
PNM,0.22,4/08/2016
PNM,0.22,6/04/2016
PNM,0.22,21/01/2016
PNM,0.2,29/10/2015
PNM,0.2,30/07/2015
PNM,0.2,8/04/2015
PNM,0.2,26/01/2015
PNM,0.19,29/10/2014
PNM,0.19,30/07/2014
POL,0.2375,16/12/2021
POL,0.2125,16/09/2021
POL,0.2125,17/06/2021
POL,0.2125,15/03/2021
POL,0.2125,17/12/2020
POL,0.2025,17/09/2020
PRN,0.07,18/03/2024
PRN,0.18,18/12/2023
PRN,0.09,18/09/2023
PRN,0.14,20/06/2023
PRN,0.21,20/03/2023
PRN,0.3,19/12/2022
PRN,0.26,19/09/2022
PRN,0.12,21/06/2022
PRN,0.02,21/03/2022
PRN,0.05,20/12/2021
PRN,0.01,20/09/2021
PRN,0.07,21/06/2021
PRN,0.01,21/12/2020
PRN,0.01,21/09/2020
PRN,0.08,22/06/2020
PRN,0.05,23/12/2019
PRN,0.18,23/09/2019
PRN,0.04,24/06/2019
PRN,0.05,24/12/2018
PRN,0.04,24/09/2018
PRN,0.06,18/06/2018
PRN,0.25,18/09/2017
PRN,0.11,16/06/2017
PRN,0.15,16/12/2016
PRN,0.04,16/09/2016
PRN,0.09,17/06/2016
PRN,0.04,18/12/2015
PRN,0.04,18/09/2015
PRN,0.12,19/06/2015
PRN,0.09,19/12/2014
PRN,0.01,19/09/2014
PRS,0.35,31/10/2023
PRS,0.35,31/07/2023
PRS,0.35,28/04/2023
PRS,0.35,31/01/2023
PRS,0.35,31/10/2022
PRS,0.35156,29/07/2022
PRS,0.35156,28/04/2022
PRS,0.35156,31/01/2022
PRS,0.35156,29/10/2021
PRS,0.35,29/07/2021
PRS,0.35,29/04/2021
PRS,0.35,29/01/2021
PRS,0.35,29/10/2020
PRS,0.35,30/07/2020
PRS,0.35,30/04/2020
PRS,0.35,30/01/2020
PRS,0.35,31/10/2019
PRS,0.35,31/07/2019
PRS,0.35,30/04/2019
PRS,0.35,31/01/2019
PRS,0.36,31/10/2018
PSL,0.18,18/03/2024
PSL,0.4,18/12/2023
PSL,0.23,18/09/2023
PSL,0.36,20/06/2023
PSL,0.27,20/03/2023
PSL,0.82,19/12/2022
PSL,0.25,19/09/2022
PSL,0.36,21/06/2022
PSL,0.21,21/03/2022
PSL,0.31,20/12/2021
PSL,0.35,20/09/2021
PSL,0.35,21/06/2021
PSL,0.12,22/03/2021
PSL,0.17,21/12/2020
PSL,0.19,21/09/2020
PSL,0.18,22/06/2020
PSL,0.16,23/03/2020
PSL,0.13,23/12/2019
PSL,0.14,23/09/2019
PSL,0.08,24/06/2019
PSL,0.16,24/12/2018
PSL,0.13,24/09/2018
PSL,0.13,18/06/2018
PSL,0.07,19/03/2018
PSL,0.12,18/09/2017
PSL,0.1,16/06/2017
PSL,0.65,16/12/2016
PSL,0.14,16/09/2016
PSL,0.32,17/06/2016
PSL,0.15,18/12/2015
PSL,0.05,18/09/2015
PSL,0.14,19/06/2015
PSL,0.32,20/03/2015
PSL,0.11,19/12/2014
PSL,0.07,19/09/2014
PWR,0.09,8/04/2024
PWR,0.09,29/12/2023
PWR,0.08,29/09/2023
PWR,0.08,30/06/2023
PWR,0.08,6/04/2023
PWR,0.08,30/12/2022
PWR,0.07,30/09/2022
PWR,0.07,30/06/2022
PWR,0.07,8/04/2022
PWR,0.07,3/01/2022
PWR,0.06,30/09/2021
PWR,0.06,30/06/2021
PWR,0.06,5/04/2021
PWR,0.06,31/12/2020
PWR,0.05,30/09/2020
PWR,0.05,30/06/2020
PWR,0.05,3/04/2020
PWR,0.05,31/12/2019
PWR,0.04,30/09/2019
PWR,0.04,28/06/2019
PWR,0.04,4/04/2019
PWR,0.04,31/12/2018
RPM,0.46,18/04/2024
RPM,0.46,18/01/2024
RPM,0.46,17/10/2023
RPM,0.42,17/07/2023
RPM,0.42,12/04/2023
RPM,0.42,19/01/2023
RPM,0.42,14/10/2022
RPM,0.4,14/07/2022
RPM,0.4,13/04/2022
RPM,0.4,13/01/2022
RPM,0.4,15/10/2021
RPM,0.38,14/07/2021
RPM,0.38,14/04/2021
RPM,0.38,14/01/2021
RPM,0.38,16/10/2020
RPM,0.36,15/07/2020
RPM,0.36,15/04/2020
RPM,0.36,15/01/2020
RPM,0.36,11/10/2019
RPM,0.35,15/07/2019
RPM,0.35,15/04/2019
RPM,0.35,15/01/2019
RPM,0.35,15/10/2018
RPM,0.32,16/07/2018
RPM,0.32,16/04/2018
RPM,0.32,16/01/2018
RPM,0.32,13/10/2017
RPM,0.3,13/07/2017
RPM,0.3,11/04/2017
RPM,0.3,11/01/2017
RPM,0.3,13/10/2016
RPM,0.28,14/07/2016
RPM,0.28,14/04/2016
RPM,0.28,13/01/2016
RPM,0.28,15/10/2015
RPM,0.26,9/07/2015
RPM,0.26,9/04/2015
RPM,0.26,8/01/2015
RPM,0.26,16/10/2014
RPM,0.24,9/07/2014
SHE,0.23,1/03/2024
SHE,0.3,15/12/2023
SHE,0.34,15/09/2023
SHE,0.35,16/06/2023
SHE,0.32,17/03/2023
SHE,0.38,16/12/2022
SHE,0.14,17/09/2021
SHE,0.26,18/06/2021
SHE,0.3,19/03/2021
SHE,0.29,18/12/2020
SHE,0.18,18/09/2020
SHE,0.33,19/06/2020
SHE,0.32,20/03/2020
SHE,0.41,20/12/2019
SHE,0.34,20/09/2019
SHE,0.38,21/06/2019
SHE,0.33,15/03/2019
SHE,3.41,21/12/2018
SHE,0.62,21/09/2018
SHE,0.37,15/06/2018
SHE,0.3,16/03/2018
SHE,2.91,15/12/2017
SHE,0.32,15/09/2017
SHE,0.3,16/06/2017
SHE,0.27,17/03/2017
SHE,3.31,16/12/2016
SHE,0.35,16/09/2016
SHE,0.28,17/06/2016
SHE,0.07,18/03/2016
SHG,0.4,22/02/2024
SHG,0.39,28/09/2023
SHG,0.4,29/06/2023
SHG,0.39,30/03/2023
SHG,0.65,29/12/2022
SHG,0.28,29/09/2022
SHG,0.3,29/06/2022
SHG,0.31,30/03/2022
SHG,1.14174,30/12/2021
SHG,0.22,29/09/2021
SHG,0.26,29/06/2021
SHG,1.33097,30/12/2020
SHG,1.50734,30/12/2019
SHG,1.38853,30/12/2018
SHG,1.34806,28/12/2017
SHG,1.2604,29/12/2016
SHG,1.26,28/12/2016
SHG,1.04293,30/12/2015
SHG,1.04,29/12/2015
SHG,0.86568,30/12/2014
SHG,0.87,29/12/2014
SKY,0.62,1/06/2018
SRL,0.17,8/05/2023
SRL,0.16,21/11/2022
SRL,0.26,11/08/2022
SRL,0.27,9/05/2022
SRL,0.18,17/02/2022
SRL,0.06,24/12/2014
SRL,0.06,14/10/2014
SRL,0.06,24/07/2014
STK,0.46,16/02/2024
STK,0.27,15/12/2023
STK,0.46,10/11/2023
STK,0.46,11/08/2023
STK,0.46,12/05/2023
STK,0.46,10/02/2023
STK,1.08,9/12/2022
STK,0.46,14/11/2022
TPG,0.44,22/02/2024
TPG,0.44,15/02/2024
TPG,0.48,16/11/2023
TPG,0.22,17/08/2023
TPG,0.2,24/05/2023
TPG,0.5,24/02/2023
TPG,0.26,18/11/2022
TRN,0.28,12/04/2024
TRN,0.28,11/01/2024
TRN,0.26,12/10/2023
TRN,0.26,13/07/2023
TRN,0.26,13/04/2023
TRN,0.26,12/01/2023
TRN,0.23,13/10/2022
TRN,0.23,14/07/2022
TRN,0.23,13/04/2022
TRN,0.23,13/01/2022
TRN,0.21,14/10/2021
TRN,0.21,14/07/2021
TRN,0.21,14/04/2021
TRN,0.21,14/01/2021
TRN,0.19,14/10/2020
TRN,0.19,14/07/2020
TRN,0.19,14/04/2020
TRN,0.19,14/01/2020
TRN,0.17,11/10/2019
TRN,0.17,12/07/2019
TRN,0.17,12/04/2019
TRN,0.13,14/01/2019
TRN,0.13,12/10/2018
TRN,0.13,12/07/2018
TRN,0.13,12/04/2018
TRN,0.13,11/01/2018
TRN,0.13,12/10/2017
TRN,0.13,12/07/2017
TRN,0.11,11/04/2017
TRN,0.11,11/01/2017
TRN,0.11,12/10/2016
TRN,0.11,13/07/2016
TRN,0.11,13/04/2016
TRN,0.11,13/01/2016
TRN,0.11,13/10/2015
TRN,0.11,13/07/2015
TRN,0.1,13/04/2015
TRN,0.1,13/01/2015
TRN,0.1,10/10/2014
TRN,0.1,11/07/2014
TRU,0.11,6/03/2024
TRU,0.11,16/11/2023
TRU,0.11,22/08/2023
TRU,0.11,18/05/2023
TRU,0.11,8/03/2023
TRU,0.11,16/11/2022
TRU,0.11,24/08/2022
TRU,0.1,26/05/2022
TRU,0.1,9/03/2022
TRU,0.1,23/11/2021
TRU,0.1,24/08/2021
TRU,0.1,25/05/2021
TRU,0.08,10/03/2021
TRU,0.08,24/11/2020
TRU,0.08,19/08/2020
TRU,0.08,27/05/2020
TRU,0.08,12/03/2020
TRU,0.08,26/11/2019
TRU,0.08,21/08/2019
TRU,0.08,22/05/2019
TRU,0.08,6/03/2019
TRU,0.08,20/11/2018
TRU,0.08,21/08/2018
TRU,0.08,22/05/2018
TSI,0.06,27/03/2024
TSI,0.18,28/12/2023
TSI,0.06,28/09/2023
TSI,0.06,29/06/2023
TSI,0.06,30/03/2023
TSI,0.15,29/12/2022
TUA,0.1,25/04/2024
TUA,0.02,25/03/2024
TUA,0.1,26/02/2024
TUA,0.1,26/01/2024
TUA,0.12,26/12/2023
TUA,0.1,27/11/2023
TUA,0.1,26/10/2023
TUA,0.1,28/08/2023
TUA,0.1,26/07/2023
TUA,0.1,27/06/2023
TUA,0.1,25/05/2023
TUA,0.1,25/04/2023
TUA,0.1,27/03/2023
TUA,0.1,23/02/2023
TUA,0.1,26/01/2023
TUA,0.04,27/12/2022
WSR,0.04,1/05/2024
WSR,0.04,1/04/2024
WSR,0.04,1/03/2024
WSR,0.04,1/02/2024
WSR,0.04,3/01/2024
WSR,0.04,1/12/2023
WSR,0.04,1/11/2023
WSR,0.04,2/10/2023
WSR,0.04,1/09/2023
WSR,0.04,1/08/2023
WSR,0.04,3/07/2023
WSR,0.04,1/06/2023
WSR,0.04,1/05/2023
WSR,0.04,3/04/2023
WSR,0.04,1/03/2023
WSR,0.04,1/02/2023
WSR,0.04,3/01/2023
WSR,0.04,1/12/2022
WSR,0.04,1/11/2022
WSR,0.04,3/10/2022
WSR,0.04,2/09/2022
WSR,0.04,1/08/2022
WSR,0.04,1/07/2022
WSR,0.04,1/06/2022
WSR,0.04,2/05/2022
WSR,0.04,1/04/2022
WSR,0.04,1/03/2022
WSR,0.04,1/02/2022
WSR,0.04,3/01/2022
WSR,0.03583,1/12/2021
WSR,0.03583,1/11/2021
WSR,0.04,1/10/2021
WSR,0.04,1/09/2021
WSR,0.04,2/08/2021
WSR,0.04,1/07/2021
WSR,0.04,1/06/2021
WSR,0.04,3/05/2021
WSR,0.04,1/04/2021
WSR,0.04,1/03/2021
WSR,0.04,1/02/2021
WSR,0.04,4/01/2021
WSR,0.04,1/12/2020
WSR,0.04,2/11/2020
WSR,0.04,5/10/2020
WSR,0.04,31/08/2020
WSR,0.04,3/08/2020
WSR,0.04,1/07/2020
WSR,0.04,1/06/2020
WSR,0.04,1/05/2020
WSR,0.04,6/04/2020
WSR,0.1,2/03/2020
WSR,0.1,3/02/2020
WSR,0.1,2/01/2020
WSR,0.1,2/12/2019
WSR,0.1,1/11/2019
WSR,0.1,1/10/2019
WSR,0.1,30/08/2019
WSR,0.1,1/08/2019
WSR,0.1,1/07/2019
WSR,0.1,3/06/2019
WSR,0.1,1/05/2019
WSR,0.1,3/04/2019
WSR,0.1,1/03/2019
WSR,0.1,1/02/2019
WSR,0.1,31/12/2018
WSR,0.1,3/12/2018
WSR,0.1,1/11/2018
WSR,0.1,1/10/2018
WSR,0.1,31/08/2018
WSR,0.1,1/08/2018
WSR,0.1,2/07/2018
WSR,0.1,1/06/2018
WSR,0.1,1/05/2018
WSR,0.1,2/04/2018
WSR,0.1,1/03/2018
WSR,0.1,2/02/2018
WSR,0.1,29/12/2017
WSR,0.1,4/12/2017
WSR,0.1,2/11/2017
WSR,0.1,3/10/2017
WSR,0.1,31/08/2017
WSR,0.1,1/08/2017
WSR,0.1,30/06/2017
WSR,0.1,1/06/2017
WSR,0.1,1/05/2017
WSR,0.1,3/04/2017
WSR,0.1,1/03/2017
WSR,0.1,1/02/2017
WSR,0.1,30/12/2016
WSR,0.1,29/11/2016
WSR,0.1,28/10/2016
WSR,0.1,29/09/2016
WSR,0.1,30/08/2016
WSR,0.1,28/07/2016
WSR,0.1,29/06/2016
WSR,0.1,31/05/2016
WSR,0.1,28/04/2016
WSR,0.1,30/03/2016
WSR,0.1,1/03/2016
WSR,0.1,1/02/2016
COF,0.6,9/02/2024
COF,0.6,10/11/2023
COF,0.6,4/08/2023
COF,0.6,12/05/2023
COF,0.6,3/02/2023
COF,0.6,10/11/2022
COF,0.6,5/08/2022
COF,0.6,13/05/2022
COF,0.6,11/02/2022
COF,0.6,12/11/2021
COF,1.2,6/08/2021
COF,0.4,14/05/2021
COF,0.4,16/02/2021
COF,0.1,6/11/2020
COF,0.1,7/08/2020
COF,0.4,8/05/2020
COF,0.4,7/02/2020
COF,0.4,8/11/2019
COF,0.4,2/08/2019
COF,0.4,10/05/2019
COF,0.4,8/02/2019
COF,0.4,8/11/2018
COF,0.4,3/08/2018
COF,0.4,11/05/2018
COF,0.4,9/02/2018
COF,0.4,10/11/2017
COF,0.4,3/08/2017
COF,0.4,11/05/2017
COF,0.4,9/02/2017
COF,0.4,9/11/2016
COF,0.4,4/08/2016
COF,0.4,12/05/2016
COF,0.4,11/02/2016
COF,0.4,5/11/2015
COF,0.4,6/08/2015
COF,0.4,7/05/2015
COF,0.3,5/02/2015
COF,0.3,6/11/2014
COF,0.3,7/08/2014
DBI,0.05,27/03/2024
DBI,0.05,29/11/2023
DBI,0.05,2/10/2023
DBI,0.05,26/06/2023
DBI,0.05,30/03/2023
DBI,0.05,12/12/2022
DBI,0.05,21/09/2022
DBI,0.05,21/06/2022
DBI,0.05,21/04/2022
DBI,0.1,27/03/2020
DBI,0.25,19/12/2019
DBI,0.25,19/09/2019
DBI,0.25,18/06/2019
DBI,0.25,29/03/2019
DBI,0.25,20/12/2018
DBI,0.25,21/09/2018
DBI,0.25,20/06/2018
DBI,0.25,22/03/2018
DBI,0.2,14/12/2017
DBI,0.2,18/09/2017
DBI,0.2,13/06/2017
DBI,0.2,15/03/2017
DBI,0.2,14/12/2016
DBI,0.2,14/09/2016
DBI,0.2,14/06/2016
DBI,0.2,30/03/2016
DBI,0.2,16/12/2015
DBI,0.2,16/09/2015
DBI,0.2,17/06/2015
DBI,0.2,18/03/2015
DBI,0.19,17/12/2014
DBI,0.19,17/09/2014
ECF,0.13,13/03/2024
ECF,0.13,21/11/2023
ECF,0.13,14/09/2023
ECF,0.13,14/06/2023
ECF,0.13,16/03/2023
ECF,0.13,22/11/2022
ECF,0.13,15/09/2021
ECF,0.13,15/06/2021
ECF,0.13,16/03/2021
ECF,0.94,24/11/2020
ECF,0.13,15/09/2020
ECF,0.13,15/06/2020
ECF,0.13,16/03/2020
ECF,0.42,25/11/2019
ECF,0.12,13/09/2019
ECF,0.12,13/06/2019
ECF,0.12,14/03/2019
ECF,0.13,26/11/2018
ECF,0.15,16/08/2018
ECF,0.11,15/05/2018
ECF,0.11,12/02/2018
ECF,0.11,13/11/2017
ECF,0.11,15/08/2017
ECF,0.11,12/05/2017
ECF,0.11,9/02/2017
ECF,0.11,9/11/2016
ECF,0.11,15/08/2016
ECF,0.11,12/05/2016
ECF,0.11,9/02/2016
ECF,0.47,9/11/2015
ECF,0.11,11/08/2015
ECF,0.11,12/05/2015
ECF,0.11,10/02/2015
ECF,0.35,29/10/2014
ECF,0.06,12/08/2014
HMC,0.57,28/09/2023
HMC,0.44,29/03/2023
HMC,0.41,28/09/2022
HMC,0.5,29/03/2022
HMC,0.49,28/09/2021
HMC,0.49239,29/03/2021
HMC,0.25,29/12/2020
HMC,0.18,28/09/2020
HMC,0.10341,26/06/2020
HMC,0.26,27/03/2020
HMC,0.26016,27/12/2019
HMC,0.25531,26/09/2019
HMC,0.21,26/06/2019
HMC,0.25818,27/03/2019
HMC,0.25114,27/12/2018
HMC,0.24553,26/09/2018
HMC,0.2427,27/06/2018
HMC,0.24755,28/03/2018
HMC,0.2338,27/12/2017
HMC,0.21402,27/09/2017
HMC,0.21,26/09/2017
HMC,0.21922,28/06/2017
HMC,0.22,27/06/2017
HMC,0.21637,29/03/2017
HMC,0.22,28/03/2017
HMC,0.21406,28/12/2016
HMC,0.21,27/12/2016
HMC,0.19447,28/09/2016
HMC,0.19,27/09/2016
HMC,0.21867,28/06/2016
HMC,0.22,27/06/2016
HMC,0.21083,29/03/2016
HMC,0.21,28/03/2016
HMC,0.193,29/12/2015
HMC,0.19,28/12/2015
HMC,0.17837,28/09/2015
HMC,0.18,25/09/2015
HMC,0.18318,5/07/2015
HMC,0.18,2/07/2015
HMC,0.18,1/07/2015
HMC,0.17863,29/03/2015
HMC,0.18,26/03/2015
HMC,0.1841,29/12/2014
HMC,0.18,26/12/2014
HMC,0.18523,28/09/2014
HMC,0.19,25/09/2014
MGF,0.02,16/04/2024
MGF,0.02,12/03/2024
MGF,0.02,13/02/2024
MGF,0.02,16/01/2024
MGF,0.02,19/12/2023
MGF,0.02,14/11/2023
MGF,0.02,17/10/2023
MGF,0.02,12/09/2023
MGF,0.02,15/08/2023
MGF,0.02,18/07/2023
MGF,0.02,13/06/2023
MGF,0.02,16/05/2023
MGF,0.02,18/04/2023
MGF,0.02,14/03/2023
MGF,0.02,14/02/2023
MGF,0.02,17/01/2023
MGF,0.02,13/12/2022
MGF,0.02,15/11/2022
MGF,0.02,18/10/2022
TCF,0.35,11/02/2021
TCF,0.35,13/11/2020
TCF,0.35,12/11/2020
TCF,0.35,13/08/2020
TCF,0.35,14/05/2020
TCF,0.35,13/02/2020
TCF,0.35,14/11/2019
TCF,0.35,14/08/2019
TCF,0.34,6/06/2019
TCF,0.34,28/02/2019
TCF,0.34,6/12/2018
TCF,0.34,6/09/2018
TCF,0.28,31/05/2018
TCF,0.28,1/03/2018
TCF,0.28,30/11/2017
TCF,0.28,30/08/2017
TCF,0.27,31/05/2017
TCF,0.27,1/03/2017
TCF,0.27,30/11/2016
TCF,0.14761,11/11/2016
TCF,0.27,26/08/2016
TCF,0.26,1/06/2016
TCF,0.26,2/03/2016
TCF,0.26,2/12/2015
TCF,0.26,2/09/2015
TCF,0.24,3/06/2015
TCF,0.24,4/03/2015
TCF,0.24,3/12/2014
TCF,0.24,3/09/2014
BHYB,0.31,1/05/2024
BHYB,0.31,1/04/2024
BHYB,0.3,1/03/2024
BHYB,0.32,1/02/2024
BHYB,0.11,21/12/2023
BHYB,0.3,1/12/2023
ERTH,0.07,18/03/2024
ERTH,0.15,18/12/2023
ERTH,0.15,18/09/2023
ERTH,0.24,20/06/2023
ERTH,0.06,20/03/2023
ERTH,0.03,19/12/2022
ERTH,0.14,20/09/2021
ERTH,9.95,21/06/2021
ERTH,0.1,22/03/2021
ERTH,0.08,22/06/2020
ERTH,0.07,23/03/2020
ERTH,0.06,23/12/2019
ERTH,0.02,23/09/2019
ERTH,0.17,24/06/2019
ERTH,0.02,24/12/2018
ERTH,0.21,18/06/2018
ERTH,0.02,18/12/2017
ERTH,0.02,18/09/2017
ERTH,0.34,16/06/2017
ERTH,0.15,16/12/2016
ERTH,0.08,16/09/2016
ERTH,0.12,17/06/2016
ERTH,0.02,18/12/2015
ERTH,0.06,18/09/2015
ERTH,0.16,19/06/2015
ERTH,0.02,19/12/2014
ERTH,0.04,19/09/2014
ESPO,0.54,18/12/2023
ESPO,0.39,19/12/2022
ESPO,2.23,20/12/2021
ESPO,0.08,21/12/2020
ESPO,0.08,23/12/2019
ESPO,0.01,20/12/2018
FANG,3.08,4/03/2024
FANG,3.37,15/11/2023
FANG,0.84,9/08/2023
FANG,0.83,10/05/2023
FANG,2.95,2/03/2023
FANG,2.26,16/11/2022
FANG,3.05,15/08/2022
FANG,3.05,11/05/2022
FANG,0.6,3/03/2022
FANG,0.5,9/11/2021
FANG,0.45,11/08/2021
FANG,0.4,12/05/2021
FANG,0.4,3/03/2021
FANG,0.38,10/11/2020
FANG,0.38,12/08/2020
FANG,0.38,13/05/2020
FANG,0.38,2/03/2020
FANG,0.19,14/11/2019
FANG,0.19,15/08/2019
FANG,0.19,24/05/2019
FANG,0.13,20/02/2019
FANG,0.13,16/11/2018
FANG,0.13,17/08/2018
FANG,0.13,18/05/2018
GOAT,1.03,21/12/2020
GOAT,1.21,23/12/2019
GOAT,0.11,20/12/2018
IYLD,0.09,2/04/2024
IYLD,0.07,4/03/2024
IYLD,0.07,2/02/2024
IYLD,0.21,22/12/2023
IYLD,0.06,4/12/2023
IYLD,0.06,2/11/2023
IYLD,0.19,3/10/2023
IYLD,0.06,5/09/2023
IYLD,0.05,2/08/2023
IYLD,0.21,5/07/2023
IYLD,0.05,2/06/2023
IYLD,0.05,2/05/2023
IYLD,0.09,4/04/2023
IYLD,0.06,2/03/2023
IYLD,0.05,2/02/2023
IYLD,0.23,23/12/2022
IYLD,0.05,2/12/2022
IYLD,0.05,2/11/2022
IYLD,0.11,4/10/2021
IYLD,0.03,2/09/2021
IYLD,0.03,3/08/2021
IYLD,0.15,2/07/2021
IYLD,0.0424,17/06/2021
IYLD,0.04,2/06/2021
IYLD,0.04,4/05/2021
IYLD,0.12,5/04/2021
IYLD,0.04,2/03/2021
IYLD,0.04,2/02/2021
IYLD,0.13,24/12/2020
IYLD,0.04,2/12/2020
IYLD,0.04,3/11/2020
IYLD,0.15,2/10/2020
IYLD,0.04,2/09/2020
IYLD,0.04,4/08/2020
IYLD,0.17,2/07/2020
IYLD,0.04,2/06/2020
IYLD,0.06,4/05/2020
IYLD,0.22,2/04/2020
IYLD,0.05,3/03/2020
IYLD,0.07,4/02/2020
IYLD,0.26,24/12/2019
IYLD,0.05,3/12/2019
IYLD,0.05,4/11/2019
IYLD,0.19,2/10/2019
IYLD,0.05,4/09/2019
IYLD,0.05,2/08/2019
IYLD,0.24,2/07/2019
IYLD,0.05,4/06/2019
IYLD,0.05,2/05/2019
IYLD,0.16,2/04/2019
IYLD,0.05,4/03/2019
IYLD,0.14,4/02/2019
IYLD,0.2,28/12/2018
IYLD,0.06,4/12/2018
IYLD,0.06,2/11/2018
IYLD,0.18,2/10/2018
IYLD,0.05,5/09/2018
IYLD,0.06,2/08/2018
IYLD,0.22,3/07/2018
IYLD,0.06,4/06/2018
IYLD,0.06,2/05/2018
IYLD,0.16,3/04/2018
IYLD,0.06,2/03/2018
IYLD,0.16,2/02/2018
IYLD,0.09,28/12/2017
IYLD,0.06,4/12/2017
IYLD,0.05,2/11/2017
IYLD,0.18,3/10/2017
IYLD,0.05,6/09/2017
IYLD,0.06,2/08/2017
IYLD,0.2,6/07/2017
IYLD,0.06,2/06/2017
IYLD,0.05,2/05/2017
IYLD,0.19,4/04/2017
IYLD,0.05,2/03/2017
IYLD,0.04,2/02/2017
IYLD,0.16,28/12/2016
IYLD,0.05,2/12/2016
IYLD,0.05,2/11/2016
IYLD,0.2,4/10/2016
IYLD,0.05,2/09/2016
IYLD,0.05,2/08/2016
IYLD,0.2,6/07/2016
IYLD,0.05,2/06/2016
IYLD,0.05,3/05/2016
IYLD,0.18,4/04/2016
IYLD,0.06,2/03/2016
IYLD,0.06,2/02/2016
IYLD,0.17,28/12/2015
IYLD,0.11,2/12/2015
IYLD,0.05,3/11/2015
IYLD,0.2,2/10/2015
IYLD,0.05,2/09/2015
IYLD,0.05,4/08/2015
IYLD,0.21,2/07/2015
IYLD,0.05,2/06/2015
IYLD,0.05,4/05/2015
IYLD,0.19,2/04/2015
IYLD,0.05,3/03/2015
IYLD,0.05,3/02/2015
SELF,0.07,14/03/2024
SELF,0.07,14/12/2023
SELF,0.07,15/09/2023
SELF,0.07,14/06/2023
SELF,0.07,14/03/2023
SELF,0.07,14/12/2022
SELF,0.07,15/09/2022
SELF,0.07,14/06/2022
SELF,0.07,14/03/2022
SELF,0.07,14/12/2021
SELF,0.07,14/09/2021
SELF,0.07,14/06/2021
SELF,0.07,12/03/2021
SELF,0.07,14/12/2020
SELF,0.07,14/09/2020
SELF,0.07,12/06/2020
SELF,0.07,13/03/2020
SELF,0.07,18/12/2019
SELF,0.07,16/09/2019
SELF,0.07,14/06/2019
SELF,0.07,14/03/2019
SELF,0.07,14/12/2018
SELF,0.07,17/09/2018
SELF,0.07,14/06/2018
SELF,0.07,14/03/2018
SELF,0.07,14/12/2017
SELF,0.07,15/09/2017
SELF,0.07,13/06/2017
SELF,0.07,13/03/2017
SELF,0.07,13/12/2016
SELF,0.07,14/09/2016
SELF,0.07,15/06/2016
SELF,0.07,11/03/2016
SELF,0.07,11/12/2015
SELF,0.07,14/09/2015
SELF,0.07,12/06/2015
SELF,0.07,11/06/2015
SELF,0.07,12/03/2015
SELF,0.065,14/12/2014
SELF,0.07,11/12/2014
SELF,0.07,12/09/2014
VLUE,0.69,21/03/2024
VLUE,0.66,20/12/2023
VLUE,0.68,26/09/2023
VLUE,0.56,7/06/2023
VLUE,0.79,23/03/2023
VLUE,0.73,13/12/2022
VLUE,0.74,24/09/2021
VLUE,0.49,10/06/2021
VLUE,0.47,25/03/2021
VLUE,0.54,14/12/2020
VLUE,0.48,23/09/2020
VLUE,0.4,15/06/2020
VLUE,0.69,25/03/2020
VLUE,0.6,16/12/2019
VLUE,0.55,24/09/2019
VLUE,0.59,17/06/2019
VLUE,0.59,20/03/2019
VLUE,0.54,17/12/2018
VLUE,0.49,26/09/2018
